# ID,label,height,mean_z,std_z,root_density,area,shape_index,circularity,elongation_xy,slenderness,rectangularity,footprint_density,bbox_volume,point_density_3d,lower_fraction,middle_fraction,upper_fraction,top_roughness,linearity,planarity,sphericity,anisotropy,curvature
189.000000,  1.000000,  1.460001,  8.482275,  0.259393,  0.020408, 11.297866,  0.804408,  0.719726,  2.393155,  0.260714,  0.862168, 30.359688, 19.131868, 17.928192,  0.011662,  0.434402,  0.553936,  0.022491,  0.556525,  0.372149,  0.071300,  0.928674,  0.047071
190.000000,  1.000000,  1.220000,  6.192573,  0.231353,  0.006515,  8.934636,  0.736309,  0.762524,  2.182636,  0.255230,  0.853501, 34.360622, 12.771214, 24.038418,  0.035831,  0.537459,  0.426710,  0.016843,  0.201303,  0.749064,  0.049591,  0.950367,  0.026831
191.000000,  1.000000,  1.730000, 14.065507,  0.385937,  0.006757,  8.591810,  0.691342,  0.699055,  1.736107,  0.345999,  0.596654, 34.451374, 24.911983, 11.881827,  0.050676,  0.233108,  0.716216,  0.017616,  0.551283,  0.435814,  0.012873,  0.987098,  0.008807
192.000000,  1.000000,  1.360000,  4.686477,  0.267548,  0.018939,  8.674105,  0.758888,  0.834336,  1.669331,  0.324581,  0.824783, 30.435381, 14.302876, 18.457815,  0.022727,  0.469697,  0.507576,  0.015605,  0.178810,  0.752112,  0.069042,  0.930923,  0.036527
193.000000,  1.000000,  1.320000,  5.090736,  0.230285,  0.006135,  8.187763,  0.707996,  0.769320,  1.995589,  0.292682,  0.803310, 19.907732, 13.454140, 12.115222,  0.012270,  0.374233,  0.613497,  0.020491,  0.690312,  0.284003,  0.025673,  0.974315,  0.019226
194.000000,  1.000000,  1.240000,  7.858929,  0.325882,  0.002551, 12.287504,  0.835754,  0.714338,  2.489275,  0.213793,  0.909247, 31.902304, 16.757269, 23.392820,  0.079082,  0.275510,  0.645408,  0.014640,  0.424209,  0.554940,  0.020818,  0.979149,  0.013039
195.000000,  1.000000,  1.150000,  8.050594,  0.310004,  0.009901,  5.402825,  0.567075,  0.747946,  2.291648,  0.298702,  0.835324, 18.693890,  7.438121, 13.578680,  0.118812,  0.297030,  0.584158,  0.015540,  0.834682,  0.118573,  0.046738,  0.953254,  0.038561
196.000000,  1.000000,  1.250000,  5.337816,  0.280104,  0.017241,  8.937799,  0.758114,  0.808070,  2.098632,  0.267094,  0.856403, 19.467857, 13.045544, 13.337878,  0.103448,  0.454023,  0.442529,  0.026581,  0.556570,  0.395008,  0.048407,  0.951578,  0.032448
197.000000,  1.000000,  1.030000,  5.259716,  0.210789,  0.018987,  9.205999,  0.749692,  0.767193,  1.999998,  0.217299,  0.819491, 34.325405, 11.570800, 27.310102,  0.037975,  0.550633,  0.411392,  0.022397,  0.221616,  0.741798,  0.036545,  0.963414,  0.020136
198.000000,  1.000000,  1.180000,  7.551394,  0.245400,  0.014286,  8.044535,  0.707955,  0.782926,  2.009077,  0.266969,  0.827290, 34.806198, 11.474262, 24.402420,  0.035714,  0.450000,  0.514286,  0.013060,  0.368483,  0.587203,  0.044278,  0.955686,  0.026423
199.000000,  1.000000,  0.849999, 13.825805,  0.217202,  0.014634, 10.001272,  0.777679,  0.759899,  1.127706,  0.181624,  0.514946, 20.497372, 16.508669, 12.417711,  0.253659,  0.448780,  0.297561,  0.018665,  0.330609,  0.604949,  0.064423,  0.935558,  0.037157
200.000000,  2.000000,  1.730000,  4.920394,  0.289897,  0.014778, 13.047386,  0.530451,  0.271005,  5.935929,  0.143568,  0.533385, 15.558661, 42.318321,  4.796976,  0.078818,  0.527094,  0.394089,  0.080052,  0.944677,  0.017505,  0.037812,  0.962183,  0.034591
201.000000,  2.000000,  1.910000,  7.254965,  0.303783,  0.005035,277.549469,  3.636188,  0.598635,  1.219863,  0.075494,  0.528945,  3.577741,1002.220337,  0.990800,  0.056395,  0.201410,  0.742195,  0.059338,  0.813971,  0.120006,  0.066015,  0.933977,  0.052726
202.000000,  2.000000,  2.480000,  7.523314,  0.343461,  0.011628, 21.952171,  0.536931,  0.165033,  9.645268,  0.126660,  0.552291, 15.670424, 98.573746,  3.489773,  0.165698,  0.805233,  0.029070,  0.236426,  0.956338,  0.039408,  0.004252,  0.995745,  0.004057
203.000000,  2.000000,  1.370000,  6.875751,  0.343970,  0.026316, 14.531575,  0.537606,  0.249935,  6.258686,  0.108903,  0.574695, 18.304955, 34.641422,  7.678666,  0.142857,  0.157895,  0.699248,  0.032890,  0.929815,  0.062336,  0.007845,  0.992150,  0.007277
204.000000,  2.000000,  2.710000,  5.976554,  0.353683,  0.003751,1275.069336,  8.456243,  0.704743,  1.884225,  0.044051,  0.634796,  1.672850,5443.382324,  0.391852,  0.176278,  0.801219,  0.022504,  0.231680,  0.953755,  0.043068,  0.003175,  0.996823,  0.003025
205.000000,  2.000000,  2.230000,  7.428411,  0.227441,  0.037383,  5.979365,  0.348587,  0.255374,  6.889761,  0.274293,  0.623279, 17.894846, 21.393265,  5.001572,  0.579439,  0.411215,  0.009346,  0.142137,  0.988804,  0.009250,  0.001944,  0.998054,  0.001919
206.000000,  2.000000,  2.000000,  5.634729,  0.220109,  0.020270,  4.635160,  0.252383,  0.172689, 12.610917,  0.220264,  0.708998, 31.929787, 13.075225, 11.319109,  0.027027,  0.891892,  0.081081,  0.209559,  0.977061,  0.015481,  0.007454,  0.992542,  0.007235
207.000000,  2.000000,  2.330000,  6.956916,  0.263899,  0.009070, 51.382099,  0.967361,  0.228863,  8.120482,  0.093462,  0.671351,  8.582754,178.327377,  2.472980,  0.068027,  0.913832,  0.018141,  0.237868,  0.973802,  0.015236,  0.010959,  0.989038,  0.010567
208.000000,  2.000000,  2.370000,  2.935645,  0.264118,  0.008444,217.655106,  2.892224,  0.482953,  2.039915,  0.081359,  0.523239,  3.808778,985.863953,  0.840887,  0.090470,  0.897467,  0.012063,  0.154331,  0.948800,  0.013524,  0.037669,  0.962324,  0.034595
209.000000,  2.000000,  3.330000,  5.106646,  0.384874,  0.004680, 27.339382,  0.442454,  0.089982, 29.307394,  0.109252,  0.862462, 23.446022,105.558464,  6.072464,  0.106084,  0.851794,  0.042122,  0.463524,  0.632652,  0.350772,  0.016567,  0.983424,  0.011971
210.000000,  2.000000,  2.920000,  6.504460,  0.473187,  0.004860, 77.637886,  1.090748,  0.192569,  8.312804,  0.083238,  0.524449, 10.600493,432.268372,  1.903910,  0.221142,  0.721750,  0.057108,  0.260451,  0.896016,  0.086228,  0.017750,  0.982244,  0.015824
211.000000,  2.000000,  1.460000,  6.246667,  0.258811,  0.043478,  3.915193,  0.247205,  0.196142, 13.817453,  0.192105,  0.936617, 35.247219,  6.102996, 22.611807,  0.043478,  0.188406,  0.768116,  0.038543,  0.972252,  0.021233,  0.006511,  0.993485,  0.006295
212.000000,  2.000000,  1.809999,  7.211154,  0.289790,  0.028846,  7.115769,  0.308849,  0.168454, 13.285618,  0.162186,  0.759066, 29.230814, 16.967590, 12.258657,  0.139423,  0.826923,  0.033654,  0.214216,  0.964276,  0.025319,  0.010400,  0.989596,  0.009942
213.000000,  2.000000,  3.600000,  7.382876,  0.466343,  0.003327,1887.229370,  9.226800,  0.566875,  2.712601,  0.042239,  0.704735,  1.433318,9640.539062,  0.280586,  0.163401,  0.813309,  0.023290,  0.268855,  0.949417,  0.043141,  0.007439,  0.992558,  0.007031
214.000000,  2.000000,  1.450000,  4.720350,  0.253890,  0.020000,  6.146954,  0.208645,  0.088995, 27.093203,  0.099111,  0.778106, 32.536388, 11.454828, 17.459871,  0.075000,  0.210000,  0.715000,  0.062384,  0.978323,  0.018768,  0.002906,  0.997091,  0.002837
215.000000,  2.000000,  3.310000,  7.356385,  0.543576,  0.004178,938.875305,  6.874764,  0.632583,  1.637445,  0.063289,  0.562045,  1.529490,5529.229980,  0.259711,  0.094011,  0.662256,  0.243733,  0.260101,  0.777705,  0.106129,  0.116159,  0.883834,  0.086787
216.000000,  2.000000,  1.770000,  4.653619,  0.359761,  0.004441,676.198975,  6.441965,  0.771209,  1.444598,  0.056334,  0.989484,  1.997933,1209.592041,  1.116905,  0.120651,  0.454478,  0.424870,  0.070898,  0.408306,  0.451993,  0.139692,  0.860299,  0.080682
217.000000,  2.000000,  2.760000,  8.504312,  0.462542,  0.005291,103.301414,  1.758743,  0.376278,  3.777926,  0.100767,  0.520207,  3.659194,548.073853,  0.689688,  0.373016,  0.579365,  0.047619,  0.157837,  0.812737,  0.083366,  0.103892,  0.896103,  0.080465
218.000000,  2.000000,  1.400000,  6.757480,  0.259342,  0.008000, 13.053971,  0.313643,  0.094697, 20.828272,  0.067895,  0.639474, 19.151245, 28.579033,  8.747669,  0.096000,  0.400000,  0.504000,  0.079424,  0.979070,  0.017951,  0.002976,  0.997021,  0.002907
219.000000,  2.000000,  1.380000,  7.374295,  0.241383,  0.038462,  4.003946,  0.328373,  0.338421,  7.303631,  0.239167,  0.878374, 38.961468,  6.290525, 24.799162,  0.025641,  0.083333,  0.891026,  0.023781,  0.955043,  0.018675,  0.026273,  0.973718,  0.024526
220.000000,  2.000000,  2.740000,  3.074010,  0.383513,  0.005640,985.691406,  7.816513,  0.778924,  1.249662,  0.073874,  0.895406,  1.798737,3016.281006,  0.587810,  0.061478,  0.782290,  0.156232,  0.228749,  0.987103,  0.007130,  0.005762,  0.994233,  0.005657
221.000000,  2.000000,  1.420000,  6.474703,  0.319292,  0.020672, 27.025988,  0.808887,  0.304232,  5.941863,  0.092629,  0.683317, 14.319546, 56.162647,  6.890699,  0.105943,  0.180879,  0.713178,  0.031213,  0.930401,  0.036062,  0.033527,  0.966463,  0.030393
222.000000,  2.000000,  1.510000,  6.889054,  0.384985,  0.010909, 10.495978,  0.388295,  0.180514, 11.141457,  0.112939,  0.654193, 26.200487, 24.226673, 11.351121,  0.152727,  0.294545,  0.552727,  0.050184,  0.903323,  0.086499,  0.010171,  0.989822,  0.009189
223.000000,  2.000000,  1.320000,  7.384557,  0.353690,  0.013605, 18.686106,  0.687046,  0.317441,  6.737719,  0.107056,  0.828147,  7.866803, 29.784138,  4.935512,  0.204082,  0.122449,  0.673469,  0.043922,  0.990840,  0.003656,  0.005503,  0.994496,  0.005424
224.000000,  2.000000,  3.330000,  6.726251,  0.479719,  0.002056,647.785278,  5.708383,  0.632128,  1.325305,  0.085232,  0.562420,  2.252290,3835.436035,  0.380400,  0.113091,  0.764907,  0.122001,  0.201070,  0.973930,  0.018829,  0.007239,  0.992759,  0.007005
225.000000,  2.000000,  1.490000,  5.041758,  0.356994,  0.011719, 23.485256,  0.585315,  0.183314, 10.184667,  0.075025,  0.606436, 10.900452, 57.702724,  4.436532,  0.136719,  0.265625,  0.597656,  0.041970,  0.985872,  0.002082,  0.012043,  0.987954,  0.011736
226.000000,  2.000000,  2.560000,  6.094139,  0.422926,  0.001285,751.649353,  6.570445,  0.721746,  1.296665,  0.067868,  0.685015,  2.070114,2809.022949,  0.553929,  0.070694,  0.455013,  0.474293,  0.065226,  0.894292,  0.090507,  0.015194,  0.984799,  0.013556
227.000000,  2.000000,  1.850000,  5.681986,  0.394686,  0.004673, 89.332314,  1.720717,  0.416505,  2.958935,  0.082811,  0.529637,  4.791099,312.033997,  1.371645,  0.140187,  0.320093,  0.539720,  0.079340,  0.960648,  0.009831,  0.029517,  0.970478,  0.027615
228.000000,  2.000000,  2.500000,  4.341044,  0.272689,  0.023569, 30.392399,  0.963431,  0.383783,  3.405864,  0.179468,  0.533445,  9.772177,142.434525,  2.085168,  0.144781,  0.851852,  0.003367,  0.174246,  0.964951,  0.023665,  0.011380,  0.988616,  0.010875
229.000000,  2.000000,  2.300000,  2.508401,  0.366228,  0.022843,139.108383,  2.605640,  0.613318,  1.253628,  0.126791,  0.529965,  2.832324,603.717896,  0.652623,  0.134518,  0.751269,  0.114213,  0.207536,  0.671646,  0.223330,  0.105013,  0.894976,  0.073264
230.000000,  2.000000,  2.080000,  6.849177,  0.377752,  0.014528, 17.410727,  0.338787,  0.082841, 25.267027,  0.081505,  0.675482, 23.720995, 53.612549,  7.703419,  0.104116,  0.750605,  0.145278,  0.076554,  0.914747,  0.072486,  0.012762,  0.987233,  0.011623
231.000000,  2.000000,  1.420000,  4.560084,  0.326176,  0.058824,  6.484631,  0.578397,  0.648302,  1.391594,  0.356783,  0.569684, 18.351055, 16.163649,  7.362195,  0.084034,  0.117647,  0.798319,  0.040341,  0.754911,  0.166064,  0.079017,  0.920975,  0.059676
232.000000,  2.000000,  1.970000,  6.768648,  0.432034,  0.007429,138.205124,  2.215901,  0.446464,  2.793511,  0.076238,  0.578216,  4.869573,470.869537,  1.429271,  0.099554,  0.156018,  0.744428,  0.042620,  0.951615,  0.039541,  0.008840,  0.991156,  0.008361
233.000000,  2.000000,  2.480000,  3.517157,  0.333998,  0.012097,145.169510,  2.634960,  0.601012,  2.755768,  0.109347,  0.777737,  3.416695,462.907654,  1.071488,  0.173387,  0.816532,  0.010081,  0.217304,  0.925825,  0.066966,  0.007205,  0.992792,  0.006663
234.000000,  2.000000,  2.640000,  7.111479,  0.433834,  0.003546,770.638123,  6.658140,  0.722878,  1.772177,  0.058214,  0.664053,  2.561514,3063.736816,  0.644311,  0.173252,  0.770517,  0.056231,  0.306705,  0.777188,  0.100045,  0.122761,  0.877233,  0.091234
235.000000,  2.000000,  2.900000,  4.984693,  0.377300,  0.010246,110.725426,  2.048266,  0.476141,  2.746841,  0.120934,  0.528912,  4.407298,607.101929,  0.803819,  0.176230,  0.799180,  0.024590,  0.439523,  0.912916,  0.049013,  0.038066,  0.961929,  0.033832
236.000000,  2.000000,  2.460000,  6.448761,  0.303578,  0.021672, 14.846269,  0.439721,  0.163662,  7.876134,  0.148730,  0.427426, 21.756294, 85.445938,  3.780168,  0.198142,  0.789474,  0.012384,  0.241543,  0.965242,  0.025010,  0.009743,  0.990252,  0.009328
237.000000,  2.000000,  1.850000,  3.622703,  0.358679,  0.027027, 12.911949,  0.822118,  0.657790,  1.176068,  0.355084,  0.559430,  8.596682, 42.698956,  2.599595,  0.153153,  0.567568,  0.279279,  0.144036,  0.737836,  0.215810,  0.046350,  0.953646,  0.035422
238.000000,  2.000000,  1.470000,  3.766434,  0.276990,  0.031008,  3.839301,  0.272662,  0.243336, 10.029270,  0.215542,  0.827861, 33.599773,  6.817283, 18.922468,  0.054264,  0.046512,  0.899225,  0.020866,  0.965296,  0.026835,  0.007865,  0.992131,  0.007544
239.000000,  2.000000,  1.460000,  4.125957,  0.344505,  0.028881, 30.406719,  1.035021,  0.442730,  2.611110,  0.119476,  0.531683,  9.109825, 83.496696,  3.317496,  0.090253,  0.212996,  0.696751,  0.022298,  0.960526,  0.030891,  0.008580,  0.991417,  0.008187
240.000000,  2.000000,  2.150000,  8.214449,  0.288433,  0.018382, 54.105156,  0.923279,  0.197987,  8.337249,  0.076295,  0.568043, 10.054493,204.784088,  2.656456,  0.058824,  0.549632,  0.391544,  0.138818,  0.933189,  0.055660,  0.011144,  0.988849,  0.010339
241.000000,  2.000000,  2.210000,  4.314177,  0.329681,  0.037975, 28.208445,  0.978449,  0.426488,  3.460040,  0.175955,  0.618703,  8.401736,100.760208,  2.352119,  0.105485,  0.805907,  0.088608,  0.194261,  0.966513,  0.010228,  0.023256,  0.976741,  0.022007
242.000000,  2.000000,  1.780000,  7.008311,  0.446278,  0.033784, 10.273275,  0.454307,  0.252464,  1.653377,  0.186582,  0.186631, 14.406298, 97.981674,  1.510486,  0.202703,  0.094595,  0.702703,  0.042697,  0.970614,  0.020972,  0.008413,  0.991585,  0.008107
243.000000,  2.000000,  1.440000,  3.793125,  0.322659,  0.062500,  3.651156,  0.295953,  0.301457,  6.566642,  0.243654,  0.686439, 30.675135,  7.659313, 14.622702,  0.107143,  0.089286,  0.803571,  0.028520,  0.955926,  0.034321,  0.009748,  0.990247,  0.009251
244.000000,  2.000000,  2.480000,  5.063820,  0.486443,  0.010654, 28.067717,  0.436630,  0.085355, 27.495554,  0.078431,  0.771880, 23.407667, 90.179749,  7.285449,  0.178082,  0.697108,  0.124810,  0.131690,  0.979365,  0.012578,  0.008054,  0.991943,  0.007830
245.000000,  2.000000,  2.790000,  7.200972,  0.398036,  0.006757,386.324036,  4.838276,  0.761447,  1.162924,  0.114626,  0.758336,  3.064785,1421.327148,  0.833024,  0.102196,  0.752534,  0.145270,  0.122708,  0.927660,  0.051331,  0.021005,  0.978990,  0.019212
246.000000,  2.000000,  2.950000,  4.524926,  0.496210,  0.002950,349.940918,  4.322898,  0.671066,  1.165487,  0.111997,  0.587855,  3.874940,1756.090210,  0.772170,  0.243363,  0.642330,  0.114307,  0.182647,  0.622356,  0.279276,  0.098357,  0.901632,  0.066638
247.000000,  2.000000,  3.330000,  6.146299,  0.585068,  0.001513,2854.740967,  8.141467,  0.291775,  7.926439,  0.020198,  0.832457,  1.620462,11419.554688,  0.405095,  0.137916,  0.648508,  0.213575,  0.090681,  0.964203,  0.026295,  0.009497,  0.990498,  0.009086
248.000000,  2.000000,  3.480000,  3.677760,  0.586679,  0.001706,1536.530518,  9.040363,  0.668406,  1.110507,  0.060860,  0.521884,  1.144787,10245.806641,  0.171680,  0.126208,  0.487777,  0.386015,  0.147402,  0.815269,  0.051054,  0.133671,  0.866323,  0.101389
249.000000,  2.000000,  2.160000,  4.491948,  0.443407,  0.003273, 51.849941,  1.129963,  0.309450,  5.299734,  0.100139,  0.590613, 11.784003,189.626587,  3.222122,  0.332242,  0.481178,  0.186579,  0.108628,  0.682475,  0.286056,  0.031457,  0.968531,  0.023319
250.000000,  2.000000,  0.870000,  3.833291,  0.123306,  0.016878, 78.561569,  1.886881,  0.569494,  1.300749,  0.062861,  0.533497,  3.016742,128.114243,  1.849911,  0.037975,  0.797468,  0.164557,  0.068099,  0.897512,  0.101444,  0.001042,  0.998956,  0.000944
251.000000,  2.000000,  2.809999,  7.979383,  0.286565,  0.002725,633.661194,  6.131763,  0.745630,  1.790025,  0.082405,  0.975456,  1.737522,1825.390015,  0.603159,  0.671208,  0.310627,  0.018165,  0.372305,  0.827784,  0.111558,  0.060654,  0.939342,  0.049198
252.000000,  2.000000,  3.130000,  5.062894,  0.426603,  0.002646,1212.651855,  8.194187,  0.695802,  1.847978,  0.051497,  0.606613,  1.558568,6257.036133,  0.302060,  0.205291,  0.764021,  0.030688,  0.352053,  0.909689,  0.082650,  0.007657,  0.992339,  0.006974
253.000000,  2.000000,  2.510000,  6.116918,  0.429440,  0.021148, 13.057487,  0.422323,  0.171649,  1.469693,  0.199048,  0.120686, 25.349422,271.566193,  1.218856,  0.525680,  0.432024,  0.042296,  0.376824,  0.550051,  0.397163,  0.052772,  0.947214,  0.035118
254.000000,  2.000000,  1.780000,  5.173297,  0.270155,  0.021978,  7.379539,  0.356365,  0.216258,  2.137204,  0.193689,  0.186743, 24.662756, 70.340309,  2.587421,  0.087912,  0.868132,  0.043956,  0.153300,  0.980540,  0.007839,  0.011617,  0.988379,  0.011267
255.000000,  2.000000,  1.210000,  5.907558,  0.226721,  0.037559, 10.702213,  0.432166,  0.219300,  1.243136,  0.127234,  0.147107, 19.902407, 88.029190,  2.419652,  0.093897,  0.436620,  0.469484,  0.053730,  0.978325,  0.008219,  0.013454,  0.986543,  0.012997
256.000000,  2.000000,  1.690000,  2.560094,  0.418472,  0.007874,145.701340,  2.248588,  0.436080,  2.421816,  0.063438,  0.497206,  4.358230,495.237579,  1.282213,  0.125984,  0.256693,  0.617323,  0.035898,  0.938809,  0.055235,  0.005952,  0.994044,  0.005577
257.000000,  2.000000,  2.660000,  7.000983,  0.419012,  0.004468,511.302185,  4.816600,  0.570182,  1.100558,  0.079427,  0.501719,  2.188529,2710.806641,  0.412792,  0.128686,  0.682752,  0.188561,  0.124015,  0.763239,  0.166754,  0.069998,  0.929993,  0.053567
258.000000,  2.000000,  2.080000,  6.934000,  0.616723,  0.006612, 14.870104,  0.315871,  0.084317, 25.347189,  0.089194,  0.693092, 40.685631, 44.625816, 13.557172,  0.203306,  0.195041,  0.601653,  0.027186,  0.635102,  0.351037,  0.013851,  0.986139,  0.010046
259.000000,  2.000000,  1.850000,  4.888450,  0.315936,  0.007380, 10.471796,  0.276907,  0.092015, 23.271395,  0.098143,  0.685845, 25.879011, 28.246649,  9.594055,  0.926199,  0.011070,  0.062731,  0.394391,  0.904329,  0.080792,  0.014874,  0.985121,  0.013393
260.000000,  2.000000,  1.540000,  5.779909,  0.371980,  0.014652, 56.094753,  1.221356,  0.334174,  4.313391,  0.073614,  0.552864,  9.733529,156.251831,  3.494359,  0.137363,  0.150183,  0.712454,  0.041452,  0.816055,  0.166762,  0.017175,  0.982817,  0.014299
261.000000,  2.000000,  2.610000,  5.486826,  0.395969,  0.001156,778.469482,  6.144695,  0.609493,  1.721945,  0.054172,  0.577467,  2.222309,3518.481201,  0.491689,  0.123121,  0.815607,  0.061272,  0.308420,  0.202155,  0.562849,  0.234961,  0.765003,  0.115587
262.000000,  2.000000,  2.550000,  5.869808,  0.437922,  0.019231, 29.696667,  0.869732,  0.320091,  4.683728,  0.163987,  0.575229,  8.755188,131.645889,  1.974995,  0.196154,  0.765385,  0.038462,  0.286416,  0.823054,  0.084679,  0.092262,  0.907733,  0.072693
263.000000,  2.000000,  1.720000,  4.659131,  0.282461,  0.016304, 10.638104,  0.553342,  0.361688,  3.177106,  0.199768,  0.455924, 17.296297, 40.132843,  4.584772,  0.076087,  0.684783,  0.239130,  0.081955,  0.945736,  0.039464,  0.014795,  0.985200,  0.013840
264.000000,  2.000000,  2.250000,  6.056525,  0.358084,  0.005305, 22.493128,  0.544707,  0.165762,  4.147362,  0.114213,  0.240375, 16.760668,210.543884,  1.790600,  0.114058,  0.854111,  0.031830,  0.289468,  0.918780,  0.073512,  0.007703,  0.992292,  0.007074
265.000000,  2.000000,  1.810000,  4.224586,  0.254489,  0.005068,330.592194,  3.080238,  0.360650,  4.714282,  0.036566,  0.636060,  3.581452,940.747620,  1.258574,  0.052365,  0.315034,  0.632601,  0.088131,  0.984153,  0.013996,  0.001849,  0.998149,  0.001816
266.000000,  2.000000,  2.320000,  4.325867,  0.360741,  0.001108,624.815674,  5.576913,  0.625527,  1.037467,  0.064950,  0.508047,  2.888852,2853.227295,  0.632617,  0.165097,  0.708033,  0.126870,  0.119105,  0.976393,  0.016307,  0.007296,  0.992700,  0.007078
267.000000,  2.000000,  2.770000,  4.630245,  0.285035,  0.006122, 92.405579,  1.912388,  0.497352,  1.468512,  0.158376,  0.443606,  5.302710,577.006836,  0.849210,  0.163265,  0.832653,  0.004082,  0.186064,  0.818914,  0.149380,  0.031695,  0.968295,  0.026135
268.000000,  2.000000,  1.470000,  5.170625,  0.277387,  0.034091,  5.468193,  0.315351,  0.228536, 10.370303,  0.174999,  0.803672, 32.186077, 10.001881, 17.596674,  0.079545,  0.187500,  0.732955,  0.043396,  0.960841,  0.027855,  0.011299,  0.988696,  0.010756
269.000000,  2.000000,  2.490000,  6.023184,  0.396407,  0.024876,  9.637629,  0.600510,  0.470198,  2.814519,  0.356734,  0.556759, 20.855732, 43.102440,  4.663308,  0.139303,  0.815920,  0.044776,  0.309902,  0.767854,  0.063098,  0.169035,  0.830952,  0.120639
270.000000,  2.000000,  2.090000,  6.273943,  0.272355,  0.016901, 45.931973,  1.058474,  0.306517,  2.083802,  0.113587,  0.282707,  7.728819,339.566406,  1.045451,  0.101408,  0.878873,  0.019718,  0.113552,  0.970220,  0.022422,  0.007355,  0.992641,  0.007092
271.000000,  2.000000,  1.540000,  5.291893,  0.337960,  0.010667, 16.607534,  0.561215,  0.238322, 10.477569,  0.109686,  0.882742, 22.580099, 28.972883, 12.943132,  0.080000,  0.360000,  0.560000,  0.038569,  0.847905,  0.133160,  0.018924,  0.981064,  0.016161
272.000000,  2.000000,  1.420000,  7.542844,  0.248179,  0.033175, 15.532868,  0.926434,  0.694365,  1.268555,  0.244406,  0.583727, 13.584089, 37.785919,  5.584089,  0.042654,  0.099526,  0.857820,  0.028056,  0.462747,  0.506531,  0.030714,  0.969278,  0.019588
273.000000,  2.000000,  2.510000,  4.642739,  0.339976,  0.001767,101.769585,  1.927009,  0.458521,  2.991191,  0.105551,  0.538318,  5.561583,474.518066,  1.192789,  0.148410,  0.818021,  0.033569,  0.250199,  0.989785,  0.007815,  0.002399,  0.997599,  0.002369
274.000000,  2.000000,  1.500000,  4.391932,  0.306080,  0.022727,  8.934519,  0.277049,  0.107957,  1.830945,  0.106534,  0.082517, 19.698856,162.412689,  1.083659,  0.073864,  0.227273,  0.698864,  0.059503,  0.992306,  0.006047,  0.001646,  0.998353,  0.001631
275.000000,  2.000000,  2.900000,  4.762376,  0.470554,  0.008287,143.057053,  2.511490,  0.554069,  1.144852,  0.160932,  0.504371,  5.060917,822.540771,  0.880200,  0.226519,  0.722376,  0.051105,  0.250339,  0.897697,  0.086062,  0.016236,  0.983759,  0.014516
276.000000,  2.000000,  1.400000,  6.754077,  0.236566,  0.026923, 22.335520,  0.705586,  0.280100,  5.473849,  0.095433,  0.568106, 11.640646, 55.042061,  4.723660,  0.030769,  0.111538,  0.857692,  0.028900,  0.916232,  0.045715,  0.038048,  0.961947,  0.033917
277.000000,  2.000000,  2.640000,  5.618109,  0.422719,  0.019178, 19.851992,  0.596225,  0.225023,  8.594712,  0.161666,  0.639832, 18.386055, 81.910942,  4.456059,  0.232877,  0.687671,  0.079452,  0.170802,  0.953151,  0.033170,  0.013673,  0.986322,  0.012893
278.000000,  2.000000,  3.080000,  2.386451,  0.463008,  0.006048, 87.117851,  1.434954,  0.297015,  1.275218,  0.132416,  0.205340,  5.693436,1306.726318,  0.379575,  0.304435,  0.691532,  0.004032,  0.245972,  0.978327,  0.018385,  0.003286,  0.996712,  0.003206
279.000000,  2.000000,  2.150000,  3.965258,  0.308168,  0.012903,106.374863,  2.338157,  0.645830,  1.061909,  0.147462,  0.531388,  2.914222,430.393768,  0.720271,  0.135484,  0.848387,  0.016129,  0.071908,  0.976778,  0.018444,  0.004777,  0.995221,  0.004646
280.000000,  2.000000,  1.210000,  7.062117,  0.271434,  0.025547, 33.940609,  1.278547,  0.605235,  1.052973,  0.148466,  0.538048,  8.072923, 76.328003,  3.589770,  0.175182,  0.357664,  0.467153,  0.039522,  0.686112,  0.269103,  0.044776,  0.955214,  0.032956
281.000000,  2.000000,  3.240000,  5.213084,  0.595320,  0.013084, 28.781282,  0.492607,  0.105950, 17.101170,  0.112774,  0.596303, 18.588463,156.382523,  3.421098,  0.246729,  0.704673,  0.048598,  0.293773,  0.925788,  0.068388,  0.005822,  0.994176,  0.005390
282.000000,  2.000000,  1.570000,  6.154016,  0.280197,  0.030888, 37.618790,  1.092518,  0.398715,  1.258406,  0.119847,  0.275856,  6.884856,214.102295,  1.209702,  0.111969,  0.671815,  0.216216,  0.061875,  0.833266,  0.136057,  0.030672,  0.969323,  0.025615
283.000000,  2.000000,  1.650000,  3.475470,  0.241900,  0.034188, 10.168943,  0.359548,  0.159753,  3.970575,  0.122222,  0.221545, 23.011217, 75.735039,  3.089719,  0.034188,  0.089744,  0.876068,  0.047316,  0.968051,  0.020292,  0.011654,  0.988343,  0.011167
284.000000,  2.000000,  2.580000,  3.707885,  0.490548,  0.002203,307.308624,  3.941229,  0.635183,  1.347432,  0.096413,  0.578242,  2.954684,1371.149292,  0.662218,  0.094714,  0.604626,  0.300661,  0.123167,  0.756088,  0.232820,  0.011085,  0.988908,  0.008832
285.000000,  2.000000,  2.830000,  4.624292,  0.420607,  0.004471,402.741028,  4.718361,  0.694651,  1.291992,  0.089955,  0.525736,  1.666083,2167.926514,  0.309512,  0.418778,  0.558867,  0.022355,  0.422153,  0.555433,  0.411316,  0.033240,  0.966749,  0.022493
